,Income,DebtRatio,CreditScore,EducationLevel,EmploymentType,Age,NumDependents,MaritalStatus,Region,LoanApproved
14747,23718.367993958684,0.15043013935828137,8491.434676236342,Low,Unemployed,30.950902021525152,3,Married,North,0
14748,61666.325269572495,0.34914428126723585,8532.492868705682,Low,Self-Employed,43.02971795372843,1,Single,South,1
14749,44326.12448066623,0.5200272847477054,8482.489845404607,High,Salaried,34.8654523038504,0,Single,North,1
14750,77443.53858816209,0.6740112955966295,8474.751193475608,Low,Salaried,36.173556728590206,0,Married,West,0
14751,57792.67042174709,0.19848483616683554,8470.647004510342,Low,Unemployed,35.3232810033698,5,Single,North,0
14752,60464.22132401745,0.1766399691561724,8511.649012747795,Medium,Salaried,28.360485109730934,4,Married,North,1
14753,37423.92188619295,0.38340823195712714,8491.215477855549,Medium,Salaried,34.593060393886795,5,Single,North,0
14754,75252.46333519278,0.6808593362430935,8534.123998537429,High,Salaried,51.04959757613021,5,Married,East,1
14755,69409.92180410714,0.6828275291548063,8517.872907013614,Medium,Unemployed,48.33955908083207,0,Single,South,0
14756,68354.21823510755,0.2367488446317456,8354.230509775904,Low,Unemployed,44.869009224552805,0,Divorced,South,0
14757,47804.65721746766,0.2916082887828744,8412.423671281937,High,Salaried,54.943282230903044,3,Divorced,West,1
14758,48395.40232592805,0.6448191913867927,8474.961864248195,Medium,Self-Employed,34.67821027596038,0,Single,South,1
14759,63353.99181668858,0.5409048945112385,8549.000129465308,Low,Self-Employed,36.543415118971325,3,Married,West,1
14760,49582.52384627923,0.6833898571945709,8467.416077994327,Low,Salaried,50.00536274854262,0,Divorced,West,0
14761,66523.39444016007,0.6358890178093326,8518.72955757786,High,Salaried,39.69184044886573,2,Married,North,1
14762,27586.31095849917,0.22905763018824601,8529.92478678643,Low,Salaried,30.842062394583007,1,Divorced,South,0
14763,52686.83165390111,0.55583611564761,8527.013312913923,Low,Unemployed,28.106017114638796,4,Single,West,0
14764,86951.30198139737,0.12913913893606996,8472.628786003645,Low,Unemployed,30.756288437824193,1,Divorced,East,0
14765,66592.28741993647,0.5906996672448843,8442.595624535297,Medium,Salaried,52.773126457083286,3,Divorced,East,1
14766,62501.90496796489,0.46093405746676486,8434.388780694922,Low,Unemployed,42.11133134112977,3,Divorced,North,0
14767,89778.39803507035,0.673660577581877,8648.546760186384,Low,Unemployed,43.125106531260606,4,Single,South,0
14768,24960.695717978462,0.6760194732814471,8522.771314859872,Low,Salaried,40.48692812005273,5,Married,East,0
14769,47770.33327817839,0.13048906541461316,8592.029145517261,Low,Self-Employed,32.99417840074884,5,Single,East,1
14770,53982.402423789164,0.1963128913334607,8458.344486909558,Medium,Unemployed,13.661509787433657,0,Single,North,0
14771,72875.26849508085,0.3905242283912149,8562.415922167787,Low,Self-Employed,23.544245037766835,1,Single,East,1
14772,73134.84544842354,0.6276961149676895,8476.159465662735,Low,Unemployed,52.339836332706454,3,Single,East,0
14773,47009.89936526061,0.5886670853776338,8498.552577860732,Low,Salaried,47.59317492610527,0,Single,South,0
14774,74969.31483213825,0.6786220158110672,8485.681810694301,Medium,Salaried,56.088149336317414,1,Married,North,1
14775,53950.27849017439,0.4708504702668045,8456.028197462181,Medium,Unemployed,42.62072025303328,1,Single,North,0
14776,78174.5943847375,0.25393811173697234,8456.788215862764,High,Salaried,47.0150398537769,3,Married,East,1
14777,44510.35952816913,0.1150639837031064,8498.044634869435,Low,Salaried,27.17091839187344,2,Divorced,West,0
14778,58150.32601400759,0.23375589443232936,8470.646009848377,High,Self-Employed,24.114107885916177,5,Divorced,East,1
14779,52647.49026935159,0.5051639187721748,8506.336011617112,Low,Salaried,50.72834084854547,3,Divorced,North,0
14780,75840.45557348571,0.6557648940058078,8458.108534392428,High,Self-Employed,42.89292625781728,4,Single,South,1
14781,52158.281751507435,0.2925422003849589,8535.373044384425,High,Unemployed,40.023191095428636,3,Single,East,1
14782,59363.27206482366,0.6254225981735773,8477.001829098397,High,Unemployed,34.985991722507,1,Married,North,1
14783,67602.17096494573,0.3369389490046939,8581.846693043937,Low,Self-Employed,58.08606432119484,1,Married,North,1
14784,68178.87724539179,0.2849627496211302,8497.468754015941,Low,Unemployed,31.562982472289526,3,Single,East,0
14785,73304.28911209757,0.40530654568349084,8494.890930788504,Low,Unemployed,54.99081733771906,1,Single,South,0
14786,63166.87165267,0.36536409544576914,8580.176753730417,Medium,Salaried,40.24950037980238,3,Married,East,1
14787,53726.26627080253,0.6482799211102108,8475.236010766732,Medium,Unemployed,19.929536877676405,5,Married,South,0
14788,54754.518819618745,0.3809541684448759,8479.654709208242,Medium,Self-Employed,46.22153197011353,4,Divorced,South,1
14789,60385.08472811418,0.2664012323338453,8464.951310095092,Low,Self-Employed,39.29338457715023,1,Single,North,1
14790,63743.88714111575,0.6055393465011422,8510.22168549714,Medium,Salaried,35.67652823125479,0,Divorced,West,1
14791,57792.425282273456,0.69924970699574,8463.24098389463,Low,Salaried,41.10441796640154,2,Divorced,North,0
14792,60288.05131448321,0.48890285150879437,8538.833250870233,Medium,Unemployed,14.160294520780523,2,Married,South,0
14793,37241.19209141842,0.25027682136181517,8497.67107268243,High,Salaried,41.93455007533498,5,Divorced,West,1
14794,70010.32926682018,0.24328904620790756,8541.944523796374,Medium,Self-Employed,40.98458435320788,0,Married,South,1
14795,62716.68433334145,0.1346240177291559,8536.309248009373,Medium,Salaried,58.55718081814267,4,Divorced,East,1
14796,75028.05620311633,0.14637582310845093,8474.37586742219,Low,Salaried,63.35104426582638,4,Single,South,0
14797,60002.407611106275,0.6489898571096574,8463.151332501971,Low,Self-Employed,37.20402463988677,4,Single,West,1
14798,33924.03632217321,0.15789226422973032,8483.581988696194,Low,Self-Employed,49.866694265109224,0,Divorced,East,1
14799,54623.307160399876,0.3906063089660673,8500.44340863185,High,Self-Employed,53.44027397407272,5,Married,North,1
14800,57001.05115322375,0.5188730678159069,8516.701100522014,Low,Self-Employed,40.961136711525704,3,Married,West,1
14801,71143.54958150398,0.6102128696641619,8522.256566682729,High,Self-Employed,42.481376670459376,1,Divorced,North,1
14802,28945.896832299073,0.20276257015223637,8498.403655693635,Low,Salaried,36.24877281951667,1,Single,East,0
14803,60617.69275423402,0.3626672074752141,8465.941029613305,Medium,Salaried,26.90215439482427,2,Single,North,1
14804,67705.12823689959,0.2508881170082665,8470.668799880119,Medium,Self-Employed,51.11555408511603,2,Married,West,1
14805,50077.681720777204,0.253493853979961,8525.917685608172,Medium,Salaried,30.215138606732644,0,Married,South,1
14806,61119.42014725271,0.28230358449200554,8467.490827765356,Medium,Unemployed,37.43698391809976,3,Married,East,0
14807,50594.45236275233,0.45226972865108034,8528.01172426369,Medium,Salaried,50.54271975284743,2,Single,East,1
14808,49056.40600169414,0.10994648301135293,8529.648026102306,Low,Salaried,26.17591915902884,0,Divorced,North,0
14809,53873.70224803024,0.34525977178931677,8576.695829465929,High,Unemployed,37.01055867268254,0,Married,East,1
14810,49339.62011299484,0.21209808113967554,8475.957312235203,Low,Unemployed,54.24285407557703,4,Single,East,0
14811,70254.27467904499,0.6802711051075808,8483.742298599022,Low,Salaried,25.810318238254826,0,Married,South,0
14812,48975.721847469336,0.4496374955501862,8384.365126907334,Medium,Self-Employed,35.642925942635614,1,Single,West,1
14813,46456.34989428109,0.6208572812981935,8452.846356247863,Low,Salaried,27.20464363609524,4,Married,North,0
14814,86518.930002593,0.2174139920617672,8452.193548854168,Medium,Self-Employed,49.78412456697004,0,Divorced,South,1
14815,74411.10017736052,0.5860094195942727,8525.283584721712,Low,Self-Employed,59.39864938990336,2,Single,West,1
14816,32077.299590111998,0.34886947678314,8590.368945132303,Low,Self-Employed,52.05294904388509,0,Married,North,0
14817,48528.475652212,0.20661681330964146,8529.037899198785,Medium,Salaried,43.668604301048795,3,Divorced,South,1
14818,63636.944575840665,0.5567471214329397,8549.539596507975,Low,Unemployed,38.138564083342345,0,Single,North,0
14819,64856.3260084724,0.5572066585691685,8464.433489801497,High,Salaried,47.740164059603046,2,Divorced,South,1
14820,37642.607013946596,0.6975327441184366,8440.101268509397,Low,Self-Employed,46.540964607046284,5,Single,South,1
14821,77378.48239233483,0.5685623570788984,8487.898927944354,Low,Unemployed,27.448421611488797,5,Married,West,0
14822,72378.36628772439,0.1871603487562767,8468.812287912877,High,Salaried,28.953375549474217,3,Married,West,1
14823,67228.52448060508,0.29352684507143695,8456.945474804254,Low,Unemployed,24.374176384831287,0,Married,West,0
14824,80350.92736068182,0.3710361503746876,8510.913033961608,Low,Salaried,42.422573636737944,4,Divorced,West,0
14825,66784.34988856377,0.17599168342587707,8440.703984045935,High,Salaried,37.25583508444245,1,Single,East,1
14826,66728.7131887777,0.5728233846686884,8541.324034241634,High,Salaried,46.054999690646014,3,Single,South,1
14827,83365.18907733363,0.4160191227475519,8480.027943216457,Low,Self-Employed,52.321568683569744,2,Single,West,1
14828,76518.29371091563,0.6666697414574521,8497.73807682723,High,Unemployed,43.43086602392865,0,Married,South,1
14829,47377.388116327034,0.45358488671549213,8504.989315404426,Low,Unemployed,39.12832351716865,0,Single,West,0
14830,69497.92768007873,0.41373945024295233,8476.664275247595,Low,Self-Employed,52.87407623291733,3,Single,West,1
14831,50035.98202562127,0.1428550917597186,8563.277441180342,Medium,Unemployed,24.727756533180813,5,Divorced,East,0
14832,67562.31826425417,0.18960754296674667,8419.710959334609,High,Unemployed,40.626063103991065,0,Married,East,1
14833,67149.20260529722,0.6097156460584907,8564.166749805441,Low,Self-Employed,37.85818753839534,1,Divorced,North,1
14834,39247.99031316021,0.6944055866954849,8482.647299445482,Medium,Self-Employed,38.450507283524445,5,Single,North,1
14835,58172.31583033447,0.3491074815389617,8546.037372348881,Low,Unemployed,34.77573766461372,4,Divorced,South,0
14836,63978.855353706036,0.5860516502349574,8510.062047063015,High,Self-Employed,53.033669210358745,1,Married,West,1
14837,53455.647135087645,0.47655145979839103,8542.524837683948,Low,Salaried,22.587577977796744,1,Divorced,South,0
14838,64720.64913586139,0.6754355642030282,8494.079403880864,Low,Self-Employed,46.75235875862958,2,Married,West,1
14839,72088.46665501603,0.24288234126645597,8511.921801226266,High,Salaried,29.93210517569075,4,Divorced,East,1
14840,59541.104036538665,0.4269014458047658,8554.895237858336,High,Salaried,19.6259433220369,4,Divorced,West,1
14841,63368.99215062389,0.3452774910055574,8504.792444200846,Medium,Unemployed,44.42112047067064,0,Married,West,0
14842,80751.36117833962,0.4250295855658091,8566.503910419036,Low,Self-Employed,45.17821209949414,4,Married,North,1
14843,67097.94874837839,0.2613148500513131,8517.60983683439,Medium,Self-Employed,53.70971963899312,5,Married,North,1
14844,63012.36434511711,0.3986476976294464,8463.364001533864,High,Self-Employed,40.471876624473815,2,Divorced,North,1
14845,45628.80930537958,0.47488248803485905,8482.25944445981,Medium,Self-Employed,49.51798211363622,5,Single,West,1
14846,70065.39017083273,0.14872953039969525,8544.405378615309,Low,Salaried,48.84478555013053,5,Divorced,West,0
14847,64952.24924087908,0.545792352884574,8438.010972935348,High,Unemployed,41.554907089388514,0,Divorced,South,1
14848,79256.09150552112,0.5239137778962504,8539.644000973345,High,Unemployed,27.20953333069223,0,Single,North,1
14849,60703.17814954967,0.6282745608708911,8481.71157909168,Medium,Unemployed,47.19948374839069,0,Divorced,West,0
14850,32756.002497990063,0.3555139310859553,8435.51403471786,High,Unemployed,48.9548504596922,4,Single,West,1
14851,34498.186967576075,0.13700147956883066,8510.3628115901,Low,Unemployed,31.00467553318568,4,Married,South,0
14852,71035.211456396,0.3768766774130121,8464.990484174177,Low,Salaried,36.3891725647233,2,Divorced,East,0
14853,51447.0960345277,0.18256550323717685,8471.418766496503,Low,Self-Employed,22.424512158339944,4,Divorced,West,1
14854,66551.51626665746,0.48846808811309067,8468.71319002929,High,Self-Employed,49.27761267910103,0,Married,East,1
14855,61713.489667535345,0.1282789144787835,8505.744659868387,High,Unemployed,30.308781867030426,1,Married,West,1
14856,57497.40498459119,0.32439784373661706,8480.501676223786,High,Unemployed,46.30236461367017,4,Married,South,1
14857,58554.58071617665,0.14970573909249724,8519.547435563738,Medium,Self-Employed,48.26268991883394,2,Single,East,1
14858,47019.157424321595,0.10201986044296199,8550.621022611998,Medium,Self-Employed,46.22582066225111,4,Married,South,1
14859,59763.33466650494,0.676334334340955,8527.084400158368,High,Unemployed,41.08942114772655,5,Married,West,1
14860,51232.59850808402,0.6976764088157681,8590.265402823312,Medium,Self-Employed,49.92518529204599,1,Married,East,1
14861,54416.152198114425,0.43330177091908784,8602.567427512698,Low,Unemployed,39.07280372484451,3,Single,East,0
14862,55145.26432936258,0.24337350996729035,8485.487186976108,Low,Unemployed,50.39424079312734,2,Married,South,0
14863,56599.60095151921,0.6466594220851944,8442.368956271928,High,Self-Employed,35.70554109622878,4,Single,South,1
14864,73832.60184760629,0.6538219582456639,8485.54338669886,Low,Salaried,52.409002669098186,4,Married,North,0
14865,58053.1375619296,0.6127053347024235,8505.91770337346,Low,Self-Employed,42.39950759984462,1,Married,South,1
14866,75355.53504885148,0.4266219907404292,8611.288558620767,Medium,Salaried,39.74861753616773,5,Divorced,South,1
14867,83067.82426989723,0.14482129653761647,8481.259874907057,High,Self-Employed,40.244656345905405,4,Divorced,West,1
14868,72824.16976584225,0.1530633565220787,8513.896518523332,Low,Self-Employed,52.09073672840536,5,Single,South,1
14869,68017.02802602766,0.637971872627593,8465.941939151671,Low,Salaried,35.6548170762706,5,Divorced,West,0
14870,64902.4831422528,0.6254961084743376,8482.666285467998,High,Salaried,42.68574045248356,4,Married,East,1
14871,72980.38063575105,0.36063834950873064,8439.280692429053,Low,Self-Employed,30.12156395924552,2,Married,East,1
14872,61340.411078943594,0.2968927716858552,8426.863379868348,High,Salaried,35.28848397765009,4,Divorced,West,1
14873,74768.54768935798,0.4864743520864613,8568.04653330719,Low,Self-Employed,45.30319339680202,3,Divorced,North,1
14874,69211.58707934526,0.584192768953315,8553.309850719133,Low,Unemployed,33.79699710322588,2,Married,East,0
14875,54602.39308829418,0.5390109652310926,8481.51989839696,High,Self-Employed,49.68474581851115,1,Divorced,South,1
14876,73437.76320154208,0.4693617628304238,8553.169127845402,Low,Salaried,54.64923731103157,3,Married,East,0
14877,61372.20008966353,0.23890662666689882,8434.654684775518,Low,Unemployed,34.29250519585579,1,Single,South,0
14878,58408.01988581526,0.2575029215324291,8491.331839471108,High,Salaried,34.50378694401237,0,Married,East,1
14879,52857.01259401519,0.534440488838621,8508.713125630506,Medium,Salaried,48.987067078086326,1,Divorced,South,1
14880,62490.282718118586,0.5815719114706186,8563.302711705855,Low,Salaried,43.099013879774986,2,Single,East,0
14881,74946.93923119476,0.16968111285975393,8509.877036717951,Medium,Unemployed,25.368055199811273,0,Single,South,0
14882,73334.10008389557,0.21237822862678363,8527.23754471598,High,Unemployed,31.716494436436054,5,Married,East,1
14883,65300.90696188435,0.5082821573064228,8476.501961588354,High,Unemployed,41.52978083378235,3,Married,North,1
14884,68994.65461087553,0.3333919524828407,8513.19790119738,Low,Self-Employed,59.559799015120355,1,Single,South,1
14885,79075.45187283837,0.4379757203626184,8563.21800398277,Medium,Unemployed,49.686416419837755,4,Single,East,0
14886,57750.50563243708,0.46888897159338166,8419.174510711566,Medium,Unemployed,65.29099785267637,5,Married,North,0
14887,43268.69994704691,0.5657220803603992,8556.803731529775,Low,Unemployed,40.27150818479127,2,Divorced,East,0
14888,79516.94778267859,0.5834301704301444,8489.50144953249,Medium,Unemployed,16.28962958534847,0,Single,East,0
14889,52053.32621953922,0.2680577471568739,8429.70233955762,Low,Unemployed,64.92100345195317,5,Divorced,South,0
