,Annual_Income,Credit_Score,Employment_Length,Age,Loan_Term,Loan_Purpose,Employment_Status,Loan_Categories,Region,Marital_Status,Approval_Probability
8960,61751.6534257236,650.1460151447768,14.408806276842217,47,15,Car,Employed,Small,East,Single,0.5478260762742513
8961,92340.22257179773,377.57564847104993,14.079367336087197,77,5,Car,Unemployed,Large,East,Married,0.12219557111752297
8962,84064.38468804912,657.3147399082402,14.003242496265413,28,14,Home,Unemployed,Small,West,Divorced,0.4193035049231387
8963,31397.387940371547,405.23961948602994,18.31505545363132,54,13,Car,Employed,Large,West,Married,0.13096628656362413
8964,96817.45717688881,526.5574453417895,6.97886043995303,37,20,Personal,Employed,Small,West,Single,0.6698417065134435
8965,109382.91889754099,393.66257133861853,11.222661127178464,28,26,Personal,Self-employed,Small,West,Divorced,0.7819244140864674
8966,101029.72853028841,312.10886361691524,12.38991165988699,65,22,Home,Self-employed,Small,East,Married,0.6451022804419667
8967,118353.58785401058,416.5375966974766,19.58963657132925,64,18,Personal,Employed,Medium,West,Married,0.6098725911016757
8968,98560.74341436925,595.0046130482691,6.246922874371837,55,1,Home,Unemployed,Medium,East,Married,0.34730347038293063
8969,38010.03058209083,564.8585322775403,19.12662399807881,62,13,Car,Employed,Medium,West,Single,0.24043105266442866
8970,43973.46289016537,575.8234025448351,2.9746866616476275,33,23,Car,Self-employed,Small,West,Single,0.48709171569188475
8971,101576.94930527429,436.2277831456307,15.28002912055684,76,29,Car,Employed,Medium,South,Divorced,0.4931244332578041
8972,62997.503036836824,676.8386603378024,12.657718000408256,52,20,Home,Employed,Small,East,Married,0.5588371378664599
8973,39557.4154841719,687.3448077511902,16.33792074543975,67,7,Personal,Unemployed,Medium,East,Married,0.23535404612011657
8974,81552.32921382561,496.88230405781604,0.5737114727969428,18,6,Home,Employed,Large,West,Divorced,0.39691305900070734
8975,96518.71177003864,784.6435486607959,1.5626208587811163,42,27,Car,Self-employed,Small,North,Married,0.8142750548221586
8976,69449.51860195279,654.2127691495513,1.393915591382917,66,9,Home,Employed,Medium,East,Single,0.3360141061070464
8977,116452.04426709336,692.1716013922475,11.859189109945756,44,28,Personal,Unemployed,Medium,West,Single,0.5630915981919871
8978,107252.47297214936,452.5369548664167,12.058721351510759,69,10,Home,Employed,Small,East,Divorced,0.5810196395057033
8979,69938.20333100064,300.3363993355729,18.122097787099523,49,22,Car,Unemployed,Small,East,Married,0.17113684311744254
8980,120584.70346902727,775.9565866561603,9.3520702903689,23,3,Personal,Employed,Small,North,Single,0.8507733541135097
8981,107843.40510396425,752.3334115188946,1.3609811000992789,58,7,Car,Unemployed,Small,North,Single,0.46074409095137486
8982,106493.44544614825,367.75553842355663,4.190588032450309,53,25,Personal,Employed,Small,South,Married,0.5036164667866885
8983,96411.32409444817,505.7578242259686,0.16146189635685815,56,30,Personal,Employed,Small,North,Divorced,0.640845947238066
8984,31366.760170626334,663.7366196137204,15.5342905025681,40,11,Car,Employed,Small,West,Single,0.46941112182521355
8985,113580.8620172267,658.6609714703005,16.31198873761549,46,26,Car,Employed,Large,North,Single,0.49909868313000105
8986,75125.01493309878,773.192684144706,19.95880832568272,47,12,Car,Employed,Medium,South,Married,0.5246900984494252
8987,143113.16521903867,377.1474888994857,8.243888981061886,39,12,Home,Self-employed,Large,West,Divorced,0.6026640981671265
8988,128158.17252926464,536.4668612818153,0.3859675080318503,74,13,Car,Self-employed,Small,North,Single,0.8402171712459671
8989,100523.33634375746,353.4734298595336,4.694597629807444,28,22,Personal,Employed,Large,South,Married,0.3641218716903114
8990,60261.837818312335,514.2773866412455,11.755377353265917,43,23,Home,Unemployed,Small,South,Single,0.290188978493205
8991,54446.08719331999,308.3090950732374,19.238859341054727,40,8,Home,Unemployed,Medium,North,Single,0.10242619757169431
8992,70846.1805213059,794.0501858105698,2.0715710294158862,20,4,Home,Self-employed,Medium,North,Single,0.6655305889520383
8993,87188.15322960222,589.8741982557746,2.4314604032148557,65,21,Home,Self-employed,Medium,South,Single,0.6364755005309571
8994,65527.86120467365,767.3912434412945,14.035179705578859,23,20,Home,Self-employed,Large,West,Divorced,0.6371766942493254
8995,91791.53944709794,332.94758555185007,13.34414110043099,24,1,Home,Unemployed,Medium,West,Divorced,0.21106338753421763
8996,49844.45106158231,425.10196076010635,5.010127106236661,61,6,Car,Self-employed,Small,West,Married,0.42749800132356625
8997,147325.53753906,442.6589973716493,16.262895820290378,56,23,Personal,Self-employed,Medium,South,Single,0.7772809109468741
8998,42950.946595799265,512.6803220513334,2.575575109549264,78,2,Car,Self-employed,Large,South,Divorced,0.35256188319178416
8999,141833.29675852464,741.5765048186504,18.514836895535197,71,22,Personal,Employed,Medium,West,Divorced,0.8204663663266942
9000,139629.36136832339,512.606830552321,4.020638606648427,68,14,Home,Employed,Medium,South,Married,0.5625352954090533
9001,93043.25781833976,412.5594413054798,1.6270474544601,39,27,Car,Self-employed,Large,North,Married,0.4347898759897335
9002,116989.23262033012,335.7446431863226,6.7904417294770925,65,18,Car,Unemployed,Large,East,Married,0.15883627380022425
9003,82325.79575671053,343.7204615939781,3.756825770690899,67,10,Car,Employed,Large,South,Divorced,0.17675983412334043
9004,105604.14930509258,718.0259632785376,10.538824500720658,80,29,Personal,Self-employed,Small,North,Single,0.8737242843728529
9005,70869.11249053424,544.6416450701481,13.73693074743452,59,21,Home,Employed,Medium,West,Married,0.3552717790016234
9006,66139.08237425344,699.3996171000084,9.818431569565824,78,1,Home,Unemployed,Small,West,Divorced,0.47552618196583835
9007,99387.57434034164,675.2579169700336,13.212146636219552,50,3,Home,Self-employed,Small,South,Married,0.8127697215199895
9008,89775.56090207765,374.4493539681418,7.298410287999689,57,20,Personal,Self-employed,Large,East,Single,0.5467788119229997
9009,99544.36429799773,378.58836380574695,0.5584519447727998,20,4,Car,Employed,Small,North,Married,0.5358654328844784
9010,64399.26975444276,715.4381084887737,19.481282484502984,47,18,Personal,Self-employed,Medium,North,Divorced,0.6491064631179616
9011,74034.93981803943,696.6975614169795,16.388270090799907,65,8,Home,Employed,Large,West,Divorced,0.381948180317351
9012,40067.75527546911,507.9169217808707,1.4683764816925615,41,22,Personal,Unemployed,Small,East,Married,0.2598793921428723
9013,36273.16467266469,342.582244833062,8.983527923126688,20,9,Personal,Employed,Medium,West,Married,0.2585820999399414
9014,60414.85556076195,306.6539119341487,12.700381401437493,19,22,Personal,Self-employed,Medium,East,Single,0.3200143542098751
9015,38909.62311966549,458.4863222039597,3.811885411452758,61,19,Home,Unemployed,Medium,North,Married,0.14097187702134614
9016,42452.965036168884,305.0722504729748,11.55977222725543,57,28,Car,Unemployed,Small,West,Married,0.1145963206686238
9017,127551.40864727244,426.5399416070369,10.672972362353741,36,2,Home,Unemployed,Large,West,Single,0.3979931354330057
9018,34664.843642002714,530.7254071162362,4.165303770694095,80,9,Personal,Employed,Large,West,Single,0.27091137947267424
9019,109073.13527216914,366.7786709215748,2.824206185549065,41,3,Car,Unemployed,Medium,East,Single,0.27728672522801207
9020,62706.92985784806,357.35276680735046,15.179245792372749,67,22,Car,Self-employed,Large,North,Single,0.2744724171234891
9021,134585.48168497518,793.0405896453051,6.451728922992674,37,26,Home,Unemployed,Large,East,Divorced,0.4137620436854814
9022,88199.07414929995,622.0085159625891,4.880810676844867,74,2,Home,Unemployed,Large,West,Married,0.25044268335750297
9023,66669.17511933908,813.9506277195298,14.757567056119774,64,7,Car,Employed,Large,South,Divorced,0.4597244445675404
9024,92116.67228273215,490.20439008212355,14.72137384045964,66,30,Personal,Employed,Small,South,Married,0.6089799231690868
9025,75834.96228543227,672.4297155310397,5.5280331267245835,67,17,Home,Self-employed,Large,North,Divorced,0.5288739682006768
9026,97716.12776037962,412.5804210419847,17.451369225037073,48,25,Car,Self-employed,Large,North,Divorced,0.46550300999274424
9027,43743.944199161786,640.0871745039676,13.765003301446848,67,17,Car,Employed,Small,North,Married,0.47307166743540824
9028,149638.86033750614,371.2721515054914,6.915284356430762,58,9,Personal,Unemployed,Large,South,Divorced,0.38588667404064786
9029,81066.7053236061,301.1443515469572,8.549793003693178,75,27,Car,Employed,Large,South,Single,0.22549858846790358
9030,71787.67676488424,812.3424907752685,14.534193718612356,48,1,Home,Employed,Large,West,Divorced,0.5590345860751116
9031,115225.18179795178,605.1919068963651,4.23167665790984,54,1,Car,Employed,Medium,North,Divorced,0.5375614182689855
9032,73667.9287794399,809.8173645301217,9.375215849504482,60,8,Personal,Self-employed,Small,East,Married,0.8962979223427677
9033,129992.91660345093,483.6073380361396,13.071166845161992,46,17,Personal,Self-employed,Large,North,Divorced,0.7776120785483419
9034,84512.48692325102,480.28233803896626,10.789970960174264,21,8,Personal,Self-employed,Small,North,Divorced,0.6947853469775526
9035,116347.00959185218,520.3602509751674,12.166566918089865,75,19,Home,Self-employed,Small,West,Divorced,0.8147701408494824
9036,42894.38597302639,688.3225411769926,10.924249989535593,27,4,Home,Unemployed,Large,West,Divorced,0.2383645624074527
9037,131534.3022666134,611.1947488023958,3.984548875800402,80,18,Home,Self-employed,Small,North,Divorced,0.8959782579926069
9038,118286.15841337318,808.9451989045149,8.204106899452428,53,13,Car,Self-employed,Medium,West,Married,0.7344049455481934
9039,55406.01341543588,313.99249562284166,10.639709909550914,72,22,Personal,Unemployed,Small,East,Single,0.22145317334723838
9040,47434.3211694944,689.5077658848951,15.601254846918922,52,7,Personal,Unemployed,Large,South,Single,0.1928008180455693
9041,67955.08184707492,481.68022915160486,13.078084743390852,74,26,Personal,Employed,Large,East,Married,0.3728782525484378
9042,147128.47032382851,399.12850850015366,8.531818903718696,65,3,Home,Unemployed,Medium,South,Divorced,0.474861672467325
9043,60819.78894804703,580.7175923860544,19.48799664318291,38,14,Personal,Unemployed,Large,West,Divorced,0.15682290112958122
9044,84735.26507359599,577.7850812989977,2.1559104335945034,60,9,Car,Self-employed,Medium,South,Married,0.539035848528143
9045,33602.42708608036,375.35606577863564,4.136097371099368,58,3,Car,Self-employed,Small,East,Single,0.29489060763942715
9046,77667.3035479479,411.04283087308943,6.826252200633281,18,7,Home,Self-employed,Small,South,Divorced,0.5980279533079276
9047,98558.40185197233,524.4905656958551,4.571441539758203,59,15,Home,Self-employed,Small,East,Married,0.7242365164228068
9048,144374.9535009558,524.8462768157734,12.508839936120227,29,4,Home,Unemployed,Large,South,Divorced,0.4115727665626452
9049,92008.32539280773,474.6569767908266,0.791014586725105,79,5,Personal,Self-employed,Large,West,Single,0.6461815208466563
9050,128292.87914132253,381.6998333304895,3.5487356854683183,41,28,Personal,Self-employed,Medium,North,Divorced,0.7196283843845427
9051,95655.31710826806,302.4055235055387,5.8669447531720875,19,9,Personal,Employed,Small,South,Single,0.5202449571495404
9052,34894.20161226217,833.6292843354113,13.66691550158633,64,3,Car,Unemployed,Medium,East,Divorced,0.2969872165280951
9053,67800.99302277289,818.9245763371598,17.51729765162256,79,16,Car,Unemployed,Medium,West,Married,0.33467317660967766
9054,99065.94093973239,566.0077085468744,15.969835411061089,73,16,Personal,Unemployed,Large,South,Single,0.29646199278664204
9055,144071.2759117349,847.2784643012532,3.6416186650050975,37,19,Car,Employed,Small,West,Divorced,0.881797019565853
9056,133095.643170148,670.5098819302337,11.308115168821383,33,25,Car,Unemployed,Medium,North,Single,0.43210295230701196
9057,57402.67370146172,337.87164568414784,0.6004529068937448,51,9,Home,Unemployed,Small,East,Married,0.18785743601367083
9058,56413.17960229962,364.74500949544506,6.210735507057223,30,29,Personal,Self-employed,Large,North,Divorced,0.2862477688309624
9059,54140.75605366809,803.8609641283008,16.119675896566534,35,20,Car,Unemployed,Small,West,Married,0.4702873414289595
9060,140699.86755630036,646.5287111822956,9.133314274866791,46,1,Car,Self-employed,Medium,North,Single,0.7545837574742369
9061,132319.93837220647,763.7509946615431,2.9988264455166913,71,17,Personal,Employed,Medium,West,Divorced,0.7621691560983926
9062,122986.01187035385,794.0483072986143,8.771067629766254,68,12,Personal,Self-employed,Small,North,Married,0.8998996159318348
9063,77128.2137069073,546.3681062053123,3.9606585092445656,60,9,Home,Employed,Small,East,Single,0.5101458047496851
9064,90525.68451585202,326.68927336718116,7.863829157279256,31,22,Home,Employed,Small,South,Divorced,0.5785335868733223
9065,85719.80937541834,403.5541918935271,9.756669454956867,47,5,Personal,Employed,Medium,North,Married,0.5072104675744692
9066,60407.772907124716,336.6145710163393,6.991162250220569,75,29,Car,Self-employed,Medium,East,Single,0.36865600247272834
9067,90603.36553785203,403.806915134179,18.73937900867722,52,28,Home,Employed,Medium,South,Divorced,0.36788568667544136
9068,33659.585742330535,525.7931095507322,11.250605951127639,26,15,Personal,Self-employed,Small,West,Married,0.5684780860051942
9069,45817.2448196951,365.008245783242,16.857853478937933,54,26,Home,Self-employed,Medium,South,Divorced,0.4243883679065731
9070,136390.75154027357,391.7032862929388,15.214570941111605,63,13,Car,Self-employed,Small,West,Divorced,0.7503856120284014
9071,120201.5720437708,545.2019801394235,13.22332618535553,56,19,Car,Employed,Medium,East,Married,0.5024439593370733
9072,80744.20908709045,487.09402271366923,9.937774966051645,29,3,Personal,Self-employed,Medium,East,Divorced,0.6497711799527289
9073,92058.04347406527,557.2119683034225,0.04347567563175003,38,2,Home,Self-employed,Small,South,Married,0.7236944684896216
9074,74399.86631519729,536.0446152674841,12.269352011041676,35,13,Car,Employed,Large,South,Divorced,0.28716542412790086
9075,118893.58405928069,654.4629142889358,7.1191490600499545,28,7,Car,Self-employed,Medium,West,Single,0.7336104419869701
9076,124102.46150784956,815.45425188172,2.355243336026376,44,9,Home,Employed,Large,North,Married,0.6680730080184784
9077,121594.22282437909,359.3253861443334,8.892525272241553,41,22,Personal,Employed,Medium,South,Married,0.5794087343793641
9078,116713.40698013395,354.5930821200572,14.711066445666095,58,10,Home,Employed,Medium,North,Single,0.4413057560268298
9079,54540.520643135496,769.0433610999961,19.233555893974078,60,1,Home,Self-employed,Medium,West,Married,0.6341939687511614
9080,70556.39750885745,578.5181875588526,7.48209782244164,67,22,Home,Self-employed,Small,North,Divorced,0.7340737091107564
9081,86381.45219804099,721.5227629626432,10.854465974099535,51,16,Home,Unemployed,Medium,South,Married,0.48207323006062686
9082,69695.15897131867,418.4820469840048,17.0248876672717,37,11,Home,Unemployed,Large,East,Divorced,0.10411935655093775
9083,120592.82401899948,755.8744152421534,6.679988399000296,30,24,Car,Unemployed,Medium,South,Divorced,0.5812548520685263
9084,69522.42290999457,808.1156433059828,2.8451448994163075,64,8,Personal,Employed,Medium,North,Married,0.6983902428506056
9085,46587.850414240456,649.5156585505686,5.637636624653782,25,30,Personal,Unemployed,Medium,South,Married,0.3373128079552318
9086,77884.8542457965,358.2334618105912,17.982456596167758,54,26,Car,Self-employed,Small,South,Married,0.5486901980202802
9087,147589.73193388563,792.4121477859863,3.187862169236755,22,13,Personal,Employed,Small,East,Single,0.8982723374236703
